no_mapping,no_mapping,no_mapping,score
0.1,0.9,0.1,0.3017523224852502
0.3,0.0,0.5,0.759230127853217
0.0,0.3,1.0,0.41988291965262126
0.3,0.2,0.0,0.8058627485272541
0.6,0.8,0.1,0.8178988929559614
0.2,0.9,0.5,0.8250827615865148
0.0,0.3,0.1,0.43986355437458347
0.3,0.5,0.8,0.8291849032759806
0.7,0.6,0.7,0.8182985731427185
0.3,0.3,1.0,0.8096923107738592
0.1,0.1,0.0,0.809692310773859
0.4,1.0,0.5,0.8250827615865147
0.3,0.9,0.3,0.8250827615865147
0.5,0.9,0.8,0.8250827615865145
0.5,0.7,0.0,0.8178988929559614
0.8,0.1,0.7,0.4337715285602563
0.8,0.9,0.9,0.816785939203036
0.1,1.0,0.9,0.611352793522027
0.3,1.0,0.7,0.5479973595589493
0.6,0.8,0.5,0.8178988929559614
0.0,0.3,0.5,0.45009369108699754
0.1,0.3,0.2,0.8250827615865147
0.1,0.8,0.5,0.4238991452776291
0.9,0.7,0.8,0.8182985731427187
0.8,1.0,0.1,0.8178988929559615
0.1,0.9,0.2,0.522746239207014
1.0,0.8,0.7,0.8182985731427189
0.5,0.2,0.2,0.8407345588328979
0.6,0.3,0.8,0.7862821404819822
0.0,0.3,0.9,0.3153853733866329
0.4,0.1,0.7,0.8516988677604694
0.3,0.0,0.8,0.3416472147765319
0.1,0.9,0.8,0.2839492494773503
0.4,0.8,0.1,0.8250827615865147
1.0,0.9,0.0,0.8252110951854037
0.1,1.0,1.0,0.3459965277121948
0.3,1.0,0.9,0.8250827615865148
0.4,0.5,0.9,0.8178988929559615
0.7,0.7,0.3,0.809692310773859
0.9,0.8,0.1,0.8252110951854037
0.6,0.9,0.1,0.8178988929559614
0.2,0.1,0.9,0.47130388848499544
0.5,0.7,0.4,0.6250803144737087
0.8,1.0,0.9,0.8178988929559615
0.8,0.2,0.5,0.8516988677604689
0.7,0.2,0.9,0.8305900972490274
0.1,0.6,1.0,0.1189771140927208
0.2,0.8,0.1,0.4238991452776293
0.4,0.3,0.9,0.6183233400181043
0.5,1.0,0.4,0.8250827615865145
0.2,0.1,0.2,0.3400178329111943
1.0,0.9,0.6,0.8252110951854037
0.4,0.6,0.1,0.8178988929559615
0.5,0.7,0.6,0.8178988929559614
0.7,0.7,0.8,0.809692310773859
0.2,0.7,0.0,0.39880664446918507
0.2,0.9,0.9,0.5479973595589493
0.9,0.8,0.7,0.8252110951854037
0.5,0.4,1.0,0.8182985731427185
0.6,0.4,0.7,0.8058627485272536
0.1,0.9,1.0,0.3360978848226348
0.6,0.9,0.7,0.8178988929559614
0.2,0.7,0.1,0.5369981858472809
0.5,0.5,0.2,0.809692310773859
0.3,0.8,0.8,0.5145252296176892
0.5,0.2,1.0,0.8407345588328979
0.1,0.5,0.8,0.8250827615865145
0.9,0.9,0.4,0.809692310773859
0.6,0.5,0.2,0.8182985731427184
0.0,0.1,0.1,0.5639875071174353
0.5,0.8,0.1,0.5576689163002417
0.3,0.6,0.8,0.5479973595589493
0.7,0.8,0.5,0.8167859392030358
0.7,0.3,0.8,0.775242080573856
0.8,0.3,0.9,0.839415175983374
0.6,0.5,0.4,0.8182985731427184
0.9,0.1,0.6,0.7328804121387184
0.3,0.4,0.7,0.5069615495250536
0.0,0.4,0.3,0.5529883334057667
0.8,0.4,0.1,0.7862821404819823
0.6,1.0,0.5,0.8291849032759804
0.9,1.0,0.2,0.5452699522272971
0.6,0.1,0.1,0.752969562884026
0.3,0.6,1.0,0.44532332220840226
0.9,0.1,1.0,0.7328804121387184
0.6,1.0,0.9,0.8291849032759804
0.0,0.3,0.8,0.4365091152570402
0.2,0.5,0.4,0.33792450765748006
0.6,0.5,0.8,0.5385129777716927
0.3,0.4,0.9,0.5367113492389304
0.9,0.2,0.1,0.8309247689360777
0.7,0.9,0.0,0.8178988929559615
0.3,0.2,1.0,0.5204885547373904
0.4,0.1,0.3,0.5241529995688083
0.4,0.5,0.3,0.4006002373223808
0.7,0.4,0.5,0.804552917334301
0.9,1.0,1.0,0.8167859392030358
0.9,0.2,0.5,0.8247642045059964
0.7,0.9,0.4,0.8178988929559615
0.1,0.7,0.1,0.10632480348459565
0.1,0.2,0.7,0.8250827615865145
0.8,0.5,0.5,0.8045529173343011
0.1,0.1,1.0,0.809692310773859
1.0,0.0,0.9,0.7592301278532164
0.3,0.0,0.1,0.3388238472107548
0.8,0.5,0.7,0.8045529173343011
0.1,0.3,0.6,0.8250827615865147
1.0,0.1,0.1,0.42447512218845346
0.5,0.9,0.2,0.6250803144737087
1.0,0.1,0.5,0.7328804121387186
0.8,0.6,0.1,0.8182985731427185
0.7,1.0,0.1,0.8178988929559615
1.0,0.1,0.7,0.42447512218845346
0.8,0.6,0.5,0.8182985731427185
0.1,0.1,0.4,0.809692310773859
0.6,0.7,0.5,0.6250803144737087
1.0,0.2,0.1,0.8247642045059966
0.3,0.0,0.7,0.3388238472107548
0.2,0.5,0.5,0.3492855454473256
0.9,0.4,0.7,0.7720906227349373
0.0,0.5,0.3,0.3974613971259465
0.1,0.3,0.8,0.8250827615865147
1.0,0.3,0.3,0.8305900972490275
0.2,0.9,0.8,0.3436303507217911
0.3,1.0,0.3,0.47589591414018606
0.1,0.7,0.3,0.09122950816048887
1.0,0.3,0.9,0.8305900972490275
0.1,1.0,0.2,0.1930830108327374
0.3,0.2,0.4,0.3695619601260312
0.8,0.8,0.9,0.541482982341222
0.2,0.2,0.7,0.36447266901694125
0.5,1.0,0.9,0.5576689163002417
0.2,0.5,0.9,0.4493160713097005
0.3,0.2,0.6,0.3938255340104508
0.2,0.9,0.0,0.47747077481124334
0.4,0.3,0.5,0.5329243793528552
0.6,0.9,0.9,0.6250803144737087
0.5,0.1,0.7,0.5844589236255513
0.1,1.0,0.5,0.31071002151964633
0.2,1.0,0.9,0.39184872765798134
0.2,0.3,0.2,0.40230047450602485
0.1,0.7,0.5,0.1412758116838179
0.4,0.4,0.1,0.5329243793528552
0.9,0.0,0.8,0.42093011145585996
0.4,0.1,0.1,0.43285614495943997
0.4,0.1,0.5,0.6113935868800237
1.0,0.9,1.0,0.5385129777716927
0.0,0.4,0.5,0.41428216019950903
0.0,0.1,0.3,0.6410704620321945
0.1,1.0,0.8,0.3028193713409414
0.7,0.1,0.8,0.4337715285602563
0.1,0.7,0.7,0.11952747358517625
0.9,0.2,0.7,0.5079014597929102
0.5,0.3,0.5,0.6045776842096869
0.3,0.2,0.5,0.35944354141495
0.7,0.2,0.3,0.5869748926605637
0.3,0.1,0.4,0.3389418861918842
0.3,0.1,0.5,0.43276370605216646
0.3,0.2,0.9,0.35944354141495
0.7,0.3,0.2,0.5882942755100875
0.1,0.2,0.1,0.5589773789713408
0.5,0.4,0.4,0.6183233400181044
0.5,0.0,0.7,0.27720562823367767
0.0,0.1,0.5,0.5736590638587277
0.2,0.0,0.1,0.17475920017709645
0.3,0.8,1.0,0.39774245962718036
0.2,0.7,0.3,0.3622257683701515
0.7,0.4,0.3,0.5247673219632752
0.4,0.7,0.9,0.5479973595589493
0.0,0.1,0.9,0.5736590638587276
0.2,0.3,1.0,0.3655845252188044
0.5,0.5,0.9,0.4092329573785352
0.4,0.8,0.9,0.5479973595589493
0.3,0.4,0.2,0.37566633591648996
0.7,0.5,0.6,0.5385129777716927
0.2,0.0,0.7,0.1519081845004524
0.0,0.4,0.9,0.38244651403712165
0.3,0.5,1.0,0.3080000639967443
0.4,0.2,0.5,0.37860002578347657
0.2,0.7,0.8,0.27797721329588976
0.4,0.6,0.5,0.4792707700546126
0.3,0.4,0.4,0.3791509477270175
0.7,0.7,1.0,0.6212933445876335
0.3,0.5,0.3,0.3869523462365089
0.5,0.0,0.2,0.42719750859886324
0.7,0.8,0.3,0.545269952227297
0.7,0.8,0.9,0.6250803144737087
0.2,0.1,0.1,0.1756638109055927
0.3,0.2,0.8,0.45153548018445716
0.0,0.5,0.6,0.4004517001905595
0.7,0.9,0.6,0.5463829059802227
0.2,0.8,0.5,0.410543966187869
1.0,0.4,0.5,0.5109053296877005
0.3,0.6,0.1,0.3869523462365089
0.2,0.1,0.4,0.18089883973594076
0.0,0.5,0.2,0.32479024956957026
0.3,0.6,0.7,0.4294069465436656
0.5,0.2,0.0,0.5010536881988721
0.2,0.4,0.7,0.25475911881316393
0.3,0.1,0.0,0.42034645247504693
0.3,0.5,0.9,0.3904369580470365
0.1,0.4,0.9,0.5576689163002417
0.8,0.1,0.1,0.5164895568229781
1.0,0.7,1.0,0.5047032544313907
0.3,0.5,0.5,0.31984349486779956
0.2,0.5,0.6,0.3679188195153043
0.2,0.1,0.7,0.18676591892637134
0.3,0.7,0.4,0.3869523462365089
0.5,0.3,0.1,0.5204885547373903
0.3,0.7,0.9,0.43855779858898897
0.0,0.5,0.8,0.31967670649511964
0.8,0.4,0.9,0.5851428176711687
0.2,0.1,1.0,0.1579706767630134
0.2,0.5,1.0,0.3360978848226348
0.0,0.5,0.4,0.40743800448245104
0.3,0.8,0.5,0.3869523462365089
0.5,0.4,0.8,0.5329243793528552
0.2,0.9,0.7,0.43250484996170685
0.3,0.8,0.9,0.3869523462365089
0.8,0.7,0.3,0.6183233400181043
0.3,0.8,0.3,0.3904369580470365
0.2,0.2,0.5,0.1757367576190095
0.5,0.2,0.4,0.513493823940389
0.5,1.0,0.2,0.4038927720941353
0.3,0.2,0.1,0.35945269944971253
0.4,1.0,0.1,0.41763254273796124
0.1,0.1,0.6,0.618000809815879
0.3,0.3,0.7,0.38400271185580587
0.5,0.6,0.7,0.5367113492389304
0.2,0.6,0.7,0.2254591988468806
0.5,0.7,0.2,0.5367113492389304
0.9,0.0,0.2,0.5024615988784719
0.0,0.5,0.7,0.2818949150748143
0.3,0.7,0.2,0.3178610196120481
0.3,0.4,1.0,0.3806041327547791
0.2,0.7,0.2,0.31071002151964633
0.3,1.0,0.8,0.3869523462365089
0.2,0.3,0.0,0.13448603167693887
0.4,0.0,0.3,0.3388238472107548
0.4,0.3,0.1,0.3149075395459291
0.2,0.3,0.3,0.13448603167693887
0.3,0.0,0.2,0.25547238150813156
0.3,0.9,0.5,0.4548589051132274
0.0,0.6,0.1,0.42912588404243174
0.9,0.3,0.4,0.5869748926605637
0.3,0.9,1.0,0.3254989511911026
0.4,0.1,0.4,0.348916468499323
0.2,0.7,0.6,0.29438861419837015
0.9,0.4,0.5,0.5851428176711687
0.2,1.0,0.3,0.29434694808472234
0.3,0.5,0.6,0.46114611925734017
0.5,0.9,1.0,0.5479973595589493
0.4,0.0,0.7,0.2799503535868014
0.4,0.1,0.8,0.348916468499323
0.2,0.3,0.6,0.1189771140927208
0.0,0.5,0.9,0.3770328730328194
0.6,0.5,1.0,0.4038927720941353
0.5,1.0,0.7,0.5479973595589493
0.2,0.7,1.0,0.1936231177966038
0.6,0.1,0.5,0.4461977935167565
0.5,0.7,1.0,0.4880396891358215
0.2,0.3,0.9,0.10632480348459565
0.0,0.1,0.2,0.39015589554580254
0.6,0.2,0.1,0.49973430534934826
0.4,0.2,0.7,0.3472802565730345
0.3,0.3,0.4,0.30956141210033383
0.3,0.4,0.0,0.2842777475723202
0.9,0.9,0.7,0.6212933445876335
0.3,0.1,0.3,0.2985063953004264
0.5,0.5,0.7,0.4837262877777208
0.2,0.8,0.7,0.25749848444023266
0.0,0.6,0.5,0.35672471964614916
0.9,1.0,0.8,0.6250803144737087
0.2,0.4,0.3,0.09122950816048887
0.4,0.5,0.0,0.37566633591648996
0.4,0.3,0.6,0.3791509477270175
0.3,0.7,1.0,0.31422756868845747
0.4,0.0,0.5,0.35343312107845964
0.4,0.5,0.7,0.35955851823621743
1.0,0.2,0.5,0.5844589236255511
0.3,0.7,0.1,0.4406011743241404
0.0,0.6,0.7,0.4121577979281896
0.4,0.3,0.4,0.42700817091131893
0.3,0.1,0.8,0.32736205773312677
0.3,0.4,0.6,0.44051227501663515
0.2,0.4,0.9,0.1412758116838179
0.0,0.2,0.1,0.5387363867655
0.2,0.9,0.2,0.25420594966847815
1.0,0.3,0.7,0.5869748926605637
0.3,0.9,0.4,0.33792450765748006
0.6,0.7,0.3,0.5367113492389304
0.4,0.5,0.6,0.3791509477270175
0.4,0.4,0.3,0.3294486946799846
0.2,0.5,0.2,0.11952747358517625
0.4,0.7,0.8,0.3869523462365089
0.3,0.2,0.2,0.3149759895789754
0.4,0.6,0.7,0.3791509477270175
0.6,0.3,1.0,0.42663394419121575
0.3,1.0,0.2,0.2999628538633723
0.2,0.9,0.6,0.19672552326661863
0.4,0.9,0.0,0.3869523462365089
0.5,0.1,0.3,0.27399571072487955
0.4,0.9,0.4,0.3869523462365089
0.2,0.9,1.0,0.21863661008035437
0.1,0.2,0.5,0.5145252296176891
0.0,0.6,0.9,0.4122996849437577
0.7,0.0,0.9,0.42719750859886324
0.4,0.8,0.7,0.3904369580470365
0.4,0.7,0.4,0.4013672906519902
0.4,1.0,0.3,0.3869523462365089
0.6,0.1,0.3,0.33967487598307144
0.7,0.1,1.0,0.4500230683361543
0.5,0.0,0.6,0.3004003752973708
0.0,0.7,0.1,0.46022162619576734
0.4,0.5,0.8,0.4288126655416427
0.4,0.8,0.5,0.48102676026176744
0.2,1.0,0.7,0.1898413679169964
0.7,0.2,0.5,0.49973430534934826
0.3,0.3,0.2,0.31071002151964633
0.5,0.1,0.0,0.34275590406924183
0.5,0.1,0.4,0.34275590406924183
0.7,0.3,0.6,0.5010536881988721
0.3,0.8,0.4,0.3759626677194528
0.4,0.2,0.9,0.3954312500810107
0.3,0.0,0.4,0.07375307386124376
0.3,0.5,0.1,0.24554736913067007
0.7,0.4,0.7,0.47072908782241185
0.3,0.3,0.9,0.29438861419837015
0.3,0.9,0.0,0.37121682938558703
0.7,0.0,0.6,0.36555590846987396
0.7,0.5,0.2,0.5329243793528552
0.0,0.7,0.2,0.3876818385856045
0.5,0.2,0.9,0.38246327518358847
0.3,0.6,0.4,0.3017523224852502
0.3,0.7,0.0,0.3223758457573712
0.7,0.5,0.8,0.5329243793528552
0.5,0.3,0.2,0.35944354141495
0.3,0.0,0.9,0.06427781166297283
0.3,0.9,0.7,0.4443348979093466
0.7,0.6,0.3,0.5332112159612057
0.5,0.3,0.7,0.4018981417221067
0.3,0.4,0.3,0.1936231177966038
0.4,0.5,0.1,0.4427519021665315
0.4,0.1,1.0,0.28164165812730774
0.5,0.4,0.3,0.37187936603041477
0.3,0.1,0.2,0.11505116513842065
0.7,0.8,0.1,0.48695188232395187
0.5,0.2,0.3,0.3404544950764231
0.6,0.9,0.5,0.3968664080285474
0.3,0.7,0.6,0.3594259749221247
0.1,0.4,0.7,0.611352793522027
0.5,0.2,0.5,0.3390914680483756
0.5,0.3,0.8,0.36671512311155263
0.7,0.8,0.7,0.5367113492389304
0.5,0.0,0.4,0.3683149659069806
0.3,0.4,0.8,0.25749848444023266
0.5,0.5,0.6,0.37187936603041477
0.5,0.8,0.3,0.33505722814307115
0.3,0.1,0.6,0.0995422475542026
0.7,1.0,0.3,0.5367113492389304
0.5,0.6,0.4,0.41812093622364666
0.3,0.8,0.1,0.32741181419444026
0.5,0.5,0.3,0.3791509477270175
0.5,0.6,0.8,0.37566633591648996
0.7,0.5,1.0,0.4274229754302022
0.3,0.5,0.2,0.21140502113906098
0.5,0.7,0.1,0.37566633591648996
0.0,0.7,0.3,0.43080784861983495
0.0,0.7,0.4,0.3252000583391684
0.4,0.9,0.6,0.33792450765748006
0.4,0.0,0.1,0.23077298915320787
0.5,0.1,0.6,0.3617449465526914
0.8,0.1,0.5,0.4500230683361543
0.3,0.1,1.0,0.08688993694607744
0.5,0.8,0.2,0.3869523462365089
0.8,0.3,0.1,0.44997483843436975
0.3,0.5,0.7,0.20753450205957574
0.8,0.3,0.7,0.49973430534934826
0.5,0.6,0.3,0.4229598882301761
0.1,0.1,0.2,0.5332112159612057
0.3,0.2,0.3,0.09122950816048887
0.5,0.8,1.0,0.3869523462365089
0.5,0.7,0.7,0.3791509477270175
0.8,0.4,0.5,0.5010536881988721
0.6,0.1,0.9,0.3102192069696196
0.4,0.3,1.0,0.2873308474235629
0.5,0.9,0.3,0.3869523462365089
0.0,0.7,0.5,0.4410602008827422
0.5,0.0,0.1,0.3156691366295012
0.7,0.4,0.9,0.387912320919947
0.5,0.4,0.5,0.37034271097465477
0.5,0.8,0.4,0.3904369580470365
0.3,0.9,0.2,0.31071002151964633
0.8,0.6,0.9,0.5329243793528552
0.3,0.6,0.2,0.21863661008035437
0.4,0.5,0.2,0.37951051597683044
0.3,0.2,0.7,0.1412758116838179
0.6,0.0,0.1,0.3004003752973708
0.8,0.0,0.9,0.4050637813388329
0.4,0.1,0.2,0.30482083519679243
0.8,0.8,0.1,0.5329243793528552
0.6,0.1,0.0,0.27096126244727115
0.8,0.9,0.1,0.5367113492389304
0.3,0.9,0.8,0.29458184023338513
0.3,0.3,0.1,0.11952747358517625
0.3,0.6,0.9,0.1898413679169964
0.4,0.1,0.9,0.31053394514206467
0.6,0.6,0.9,0.3649538430692581
0.5,0.3,0.6,0.3518055894282474
0.0,0.1,0.4,0.42912588404243174
0.4,0.9,0.5,0.46356719012846603
0.5,0.7,0.5,0.4012947371249726
0.5,1.0,0.1,0.4931915333572835
0.4,0.3,0.0,0.3403316975491135
0.9,0.1,0.2,0.390967195049373
0.6,0.3,0.7,0.38246327518358847
0.5,1.0,0.6,0.4077190669836849
0.9,0.1,0.8,0.4407266619643515
0.3,0.7,0.3,0.15639711849067456
0.3,1.0,0.4,0.22120028803249506
0.6,0.1,1.0,0.2782328441438738
0.6,0.4,0.9,0.35944354141495
0.0,0.7,0.8,0.44032011182290653
0.7,1.0,0.7,0.36578474811355083
0.5,0.8,0.7,0.4823097268177728
0.6,0.5,0.3,0.41433396633757147
0.6,0.3,0.4,0.3472802565730345
0.4,0.7,0.2,0.3655845252188044
0.6,0.5,0.7,0.37187936603041477
0.5,0.4,0.6,0.4460731390512461
0.0,0.1,0.7,0.5029420298824379
0.4,0.3,0.7,0.32741181419444026
0.8,0.7,0.9,0.5332739355885142
0.6,0.6,0.1,0.37187936603041477
0.3,0.7,0.8,0.14117336019714863
0.9,0.4,0.9,0.4512942212838936
0.3,1.0,1.0,0.2273498665189406
0.7,0.0,0.4,0.26669555740698714
0.6,0.7,0.4,0.37566633591648996
0.4,1.0,0.7,0.2507872892605016
0.9,0.5,1.0,0.5204885547373903
0.0,0.7,0.9,0.27769615079465587
0.5,0.3,0.0,0.27797721329588976
0.9,0.6,0.8,0.47072908782241185
0.6,0.8,0.3,0.41812093622364666
0.6,0.6,0.7,0.3791509477270175
0.9,0.7,0.4,0.5329243793528552
0.3,0.8,0.2,0.13448603167693887
0.6,0.5,0.0,0.453395924388704
0.1,0.1,0.8,0.5332739355885142
0.5,0.0,0.9,0.35851361219009065
0.9,0.7,1.0,0.5329243793528552
0.0,0.7,0.6,0.33404298859441534
0.6,0.9,0.8,0.41812093622364666
0.9,0.9,0.1,0.5329243793528552
0.4,0.1,0.0,0.1756638109055927
0.7,0.0,0.1,0.3388238472107548
0.6,0.3,0.1,0.444265386741455
0.6,0.7,0.2,0.31984349486779956
0.3,0.8,0.7,0.1189771140927208
0.8,0.7,0.5,0.4275493721153127
0.9,1.0,0.6,0.48695188232395187
0.0,0.7,1.0,0.4632861276272322
0.5,0.3,1.0,0.2866958980838207
0.7,0.3,1.0,0.3025152468628366
0.4,0.5,0.5,0.31071002151964633
0.6,0.9,0.6,0.3791509477270175
0.5,0.1,0.8,0.37027533879060825
0.7,0.1,0.3,0.2747865372666689
0.5,0.6,0.9,0.4293151640041214
0.7,0.1,0.7,0.3118045470456437
0.1,0.4,0.3,0.4449200595152413
0.6,0.9,0.0,0.37731393553405324
1.0,0.1,0.9,0.390967195049373
0.5,0.9,0.1,0.3727674531680783
0.4,0.1,0.6,0.1533216695000495
0.3,0.9,0.1,0.10632480348459565
0.7,0.0,0.8,0.2799503535868014
1.0,0.3,0.5,0.49973430534934826
0.6,0.9,1.0,0.3570057821473831
0.4,0.6,0.3,0.27548756286037396
0.4,0.9,1.0,0.35923274888710977
0.4,0.2,0.3,0.18676591892637134
0.0,0.8,0.1,0.34822127184159163
0.7,0.3,0.1,0.32581715712938686
0.7,0.3,0.5,0.32581715712938686
0.7,0.0,0.3,0.23483441847462844
1.0,0.5,0.9,0.5010536881988721
0.3,0.9,0.6,0.09122950816048887
1.0,0.7,0.0,0.4831649124378767
0.7,0.4,0.2,0.35944354141495
0.7,0.2,1.0,0.3317693559764656
0.6,0.8,0.9,0.4552004190190279
0.4,0.3,0.2,0.1679302811032607
0.4,0.7,0.3,0.26263670681104945
0.5,0.0,0.3,0.23688136000884902
0.9,0.3,1.0,0.4297595636401614
0.7,0.5,0.3,0.37187936603041477
0.0,0.8,0.3,0.4665550697953095
0.5,0.6,0.0,0.4102589290601332
0.6,0.2,0.3,0.31986061170198116
1.0,0.9,0.8,0.5329243793528552
0.3,1.0,0.0,0.1412758116838179
0.5,0.2,0.6,0.24812149461316005
1.0,1.0,0.9,0.5329243793528552
0.4,0.3,0.8,0.1757367576190095
0.7,0.3,0.4,0.4260485708867643
0.5,0.8,0.9,0.3726102047760854
0.7,0.6,0.8,0.37187936603041477
0.7,0.5,0.1,0.3791509477270175
0.4,0.7,1.0,0.23016667595966508
