position,clausal conjunction,adverbial indicator,NP-VP-NP,score
1.0,0.9,0.8,0.6,40.85526315789474
1.0,0.9,0.8,0.5,41.35526315789474
1.0,0.9,0.8,0.4,43.69736842105263
1.0,0.9,0.8,0.3,44.25
1.0,0.9,0.8,0.2,45.39473684210526
1.0,0.9,0.8,0.1,45.39473684210526
1.0,0.9,0.8,0.0,47.26315789473684
1.0,0.9,0.7,1.0,26.5
1.0,0.9,0.7,0.9,26.5
1.0,0.9,0.7,0.8,30.723684210526315
1.0,0.9,0.7,0.7,33.94736842105263
1.0,0.9,0.7,0.6,40.85526315789474
1.0,0.9,0.7,0.5,41.35526315789474
1.0,0.9,0.7,0.4,42.38157894736842
1.0,0.9,0.7,0.3,44.25
1.0,0.9,0.7,0.2,45.39473684210526
1.0,0.9,0.7,0.1,45.39473684210526
1.0,0.9,0.7,0.0,47.26315789473684
1.0,0.9,0.6,1.0,26.5
1.0,0.9,0.6,0.9,26.5
1.0,0.9,0.6,0.8,30.723684210526315
1.0,0.9,0.6,0.7,33.94736842105263
1.0,0.9,0.6,0.6,40.85526315789474
1.0,0.9,0.6,0.5,41.35526315789474
1.0,0.9,0.6,0.4,42.38157894736842
1.0,0.9,0.6,0.3,42.93421052631579
1.0,0.9,0.6,0.2,45.39473684210526
1.0,0.9,0.6,0.1,45.39473684210526
1.0,0.9,0.6,0.0,47.26315789473684
1.0,0.9,0.5,1.0,26.5
1.0,0.9,0.5,0.9,26.5
1.0,0.9,0.5,0.8,30.723684210526315
1.0,0.9,0.5,0.7,33.94736842105263
1.0,0.9,0.5,0.6,40.85526315789474
1.0,0.9,0.5,0.5,41.35526315789474
1.0,0.9,0.5,0.4,42.38157894736842
1.0,0.9,0.5,0.3,42.93421052631579
1.0,0.9,0.5,0.2,44.078947368421055
1.0,0.9,0.5,0.1,45.39473684210526
1.0,0.9,0.5,0.0,47.26315789473684
1.0,0.9,0.4,1.0,26.5
1.0,0.9,0.4,0.9,26.5
1.0,0.9,0.4,0.8,30.723684210526315
1.0,0.9,0.4,0.7,33.94736842105263
1.0,0.9,0.4,0.6,40.85526315789474
1.0,0.9,0.4,0.5,41.35526315789474
1.0,0.9,0.4,0.4,42.38157894736842
1.0,0.9,0.4,0.3,42.93421052631579
1.0,0.9,0.4,0.2,44.078947368421055
1.0,0.9,0.4,0.1,44.078947368421055
1.0,0.9,0.4,0.0,47.26315789473684
1.0,0.9,0.3,1.0,26.5
1.0,0.9,0.3,0.9,26.5
1.0,0.9,0.3,0.8,30.723684210526315
1.0,0.9,0.3,0.7,33.94736842105263
