position,score
1.0,0.551012806963
0.1,0.548635737707
0.2,0.548635737707
0.3,0.547445160927
0.4,0.547569382157
0.5,0.551876834811
0.6,0.551012806963
0.7,0.551012806963
0.8,0.551012806963
0.9,0.551012806963
