position,score
1.0,0.551012806963
0.9,0.551012806963
0.8,0.551012806963
0.7,0.551012806963
0.6,0.551012806963
0.5,0.551012806963
0.4,0.551012806963
0.3,0.551012806963
0.2,0.551012806963
0.1,0.551012806963
