0.1,0.1,0.0,0.4,0.35276671926,0.380092409647
0.1,0.1,0.1,0.5,0.35276671926,0.380092409647
0.1,0.1,0.2,0.6,0.35276671926,0.380092409647
0.1,0.1,0.3,0.7,0.35276671926,0.380092409647
0.1,0.1,0.4,0.8,0.35276671926,0.380092409647
0.1,0.1,0.5,0.9,0.35276671926,0.380092409647
0.1,0.1,0.6,1.0,0.35276671926,0.380092409647
0.2,0.2,0.1,0.9,0.35276671926,0.380092409647
0.5,0.4,0.3,0.0,0.358636675255,0.379902566471
0.5,0.4,0.4,0.1,0.358636675255,0.379902566471
0.5,0.4,0.5,0.2,0.358636675255,0.379902566471
0.5,0.4,0.6,0.3,0.358636675255,0.379902566471
0.5,0.4,0.7,0.4,0.358636675255,0.379902566471
0.5,0.4,0.8,0.5,0.358636675255,0.379902566471
0.5,0.4,0.9,0.6,0.358636675255,0.379902566471
0.5,0.4,1.0,0.7,0.358636675255,0.379902566471
0.9,0.8,0.6,0.0,0.358636675255,0.379902566471
0.9,0.8,0.7,0.1,0.358636675255,0.379902566471
0.9,0.8,0.8,0.2,0.358636675255,0.379902566471
0.9,0.8,0.9,0.3,0.358636675255,0.379902566471
0.9,0.8,1.0,0.4,0.358636675255,0.379902566471
1.0,0.8,0.7,0.1,0.358636675255,0.379902566471
1.0,0.8,0.9,0.3,0.358636675255,0.379902566471
0.8,0.7,0.5,0.0,0.358636675255,0.37902741696
0.8,0.7,0.6,0.1,0.358636675255,0.37902741696
0.8,0.7,0.7,0.2,0.358636675255,0.37902741696
0.8,0.7,0.8,0.3,0.358636675255,0.37902741696
0.8,0.7,0.9,0.4,0.358636675255,0.37902741696
0.8,0.7,1.0,0.5,0.358636675255,0.37902741696
0.4,0.5,0.4,0.0,0.358831721838,0.378034160124
0.4,0.5,0.5,0.1,0.358831721838,0.378034160124
0.4,0.5,0.6,0.2,0.358831721838,0.378034160124
0.4,0.5,0.7,0.3,0.358831721838,0.378034160124
0.4,0.5,0.8,0.4,0.358831721838,0.378034160124
0.4,0.5,0.9,0.5,0.358831721838,0.378034160124
0.4,0.5,1.0,0.6,0.358831721838,0.378034160124
0.8,1.0,0.9,0.1,0.358831721838,0.378034160124
0.8,0.9,0.7,0.0,0.359891020617,0.379714840964
0.8,0.9,0.8,0.1,0.359891020617,0.379714840964
0.8,0.9,0.9,0.2,0.359891020617,0.379714840964
0.8,0.9,1.0,0.3,0.359891020617,0.379714840964
0.9,0.9,0.7,0.0,0.359891020617,0.379714840964
0.9,0.9,0.8,0.1,0.359891020617,0.379714840964
0.9,0.9,0.9,0.2,0.359891020617,0.379714840964
0.9,0.9,1.0,0.3,0.359891020617,0.379714840964
0.3,0.5,0.4,0.0,0.359891020617,0.378942700387
0.3,0.5,0.5,0.1,0.359891020617,0.378942700387
0.3,0.5,0.6,0.2,0.359891020617,0.378942700387
0.3,0.5,0.7,0.3,0.359891020617,0.378942700387
0.3,0.5,0.8,0.4,0.359891020617,0.378942700387
0.3,0.5,0.9,0.5,0.359891020617,0.378942700387
0.3,0.5,1.0,0.6,0.359891020617,0.378942700387
0.5,0.9,0.7,0.0,0.359891020617,0.378942700387
0.5,0.9,0.8,0.1,0.359891020617,0.378942700387
0.5,0.9,0.9,0.2,0.359891020617,0.378942700387
0.5,0.9,1.0,0.3,0.359891020617,0.378942700387
0.6,0.9,0.7,0.0,0.359891020617,0.378942700387
0.6,0.9,0.8,0.1,0.359891020617,0.378942700387
0.6,0.9,0.9,0.2,0.359891020617,0.378942700387
0.6,0.9,1.0,0.3,0.359891020617,0.378942700387
0.6,1.0,0.9,0.1,0.359891020617,0.378942700387
0.4,0.4,0.3,0.0,0.359891020617,0.378839691453
0.4,0.4,0.4,0.1,0.359891020617,0.378839691453
0.4,0.4,0.5,0.2,0.359891020617,0.378839691453
0.4,0.4,0.6,0.3,0.359891020617,0.378839691453
0.4,0.4,0.7,0.4,0.359891020617,0.378839691453
0.4,0.4,0.8,0.5,0.359891020617,0.378839691453
0.4,0.4,0.9,0.6,0.359891020617,0.378839691453
0.4,0.4,1.0,0.7,0.359891020617,0.378839691453
0.8,0.8,0.7,0.1,0.359891020617,0.378839691453
0.8,0.8,0.9,0.3,0.359891020617,0.378839691453
0.7,0.7,0.5,0.0,0.359891020617,0.378790073058
0.7,0.7,0.6,0.1,0.359891020617,0.378790073058
0.7,0.7,0.7,0.2,0.359891020617,0.378790073058
0.7,0.7,0.8,0.3,0.359891020617,0.378790073058
0.7,0.7,0.9,0.4,0.359891020617,0.378790073058
0.7,0.7,1.0,0.5,0.359891020617,0.378790073058
0.7,0.8,0.6,0.0,0.359891020617,0.378790073058
0.7,0.8,0.7,0.1,0.359891020617,0.378790073058
0.7,0.8,0.8,0.2,0.359891020617,0.378790073058
0.7,0.8,0.9,0.3,0.359891020617,0.378790073058
0.7,0.8,1.0,0.4,0.359891020617,0.378790073058
0.7,0.9,0.7,0.0,0.359891020617,0.37741255621
0.7,0.9,0.8,0.1,0.359891020617,0.37741255621
0.7,0.9,0.9,0.2,0.359891020617,0.37741255621
0.7,0.9,1.0,0.3,0.359891020617,0.37741255621
0.3,0.4,0.3,0.0,0.359891020617,0.377362937815
0.3,0.4,0.4,0.1,0.359891020617,0.377362937815
0.3,0.4,0.5,0.2,0.359891020617,0.377362937815
0.3,0.4,0.6,0.3,0.359891020617,0.377362937815
0.3,0.4,0.7,0.4,0.359891020617,0.377362937815
0.3,0.4,0.8,0.5,0.359891020617,0.377362937815
0.3,0.4,0.9,0.6,0.359891020617,0.377362937815
0.3,0.4,1.0,0.7,0.359891020617,0.377362937815
0.6,0.8,0.7,0.1,0.359891020617,0.377362937815
0.6,0.8,0.9,0.3,0.359891020617,0.377362937815
0.7,1.0,0.8,0.0,0.359891020617,0.377159010613
0.7,1.0,0.9,0.1,0.359891020617,0.377159010613
0.7,1.0,1.0,0.2,0.359891020617,0.377159010613
0.9,0.7,0.5,0.0,0.360938101411,0.379902566471
