0.2,0.7,0.3,1.0,0.4,0.8386495583259632,0.02147335582042125,0.02147335582042125,0.02352364967044165,0.02352364967044165,0.0337606543653004,0.06078989635329349,0.06078989635329349,0.06078989635329349,0.08620755808466272,0.0931241011159439,0.0931241011159439
0.4,1.0,0.3,1.0,0.3,0.9772818277625537,0.017222718268001473,0.017222718268001473,0.021334374987191325,0.021334374987191325,0.03735604557858274,0.05266614558337619,0.05266614558337619,0.05285975406915906,0.05285975406915906,0.07191704961479428,0.07463021262098732
0.3,1.0,0.3,1.0,0.0,0.8386495583259632,0.01717834357443286,0.021290000293622716,0.021290000293622716,0.021290000293622716,0.037668449639722594,0.05267139283181983,0.05487768351944804,0.05697340567761723,0.09634861065330644,0.1101334966907448
0.3,0.8,0.3,0.9,0.1,0.7239881396772904,0.01717834357443286,0.01717834357443286,0.01717834357443286,0.021290000293622716,0.03732192384399892,0.04855774122336167,0.08504902676802012,0.08504902676802012,0.0852950081968203,0.13159817936174784,0.14005217498566275
0.2,0.4,0.3,1.0,0.3,0.0,0.021279747334638378,0.023330041184658777,0.03314435194996818,0.0402616945707239,0.04952280129606761,0.06316567173844057,0.06316567173844057,0.06321004643200918,0.06751205927780568,0.09054078262154376,0.13454728658731055
0.2,0.3,0.3,1.0,0.4,0.1275912877135876,0.0171885965334172,0.021279747334638378,0.023330041184658777,0.02388324522462447,0.06316567173844057,0.06316567173844057,0.07393203996798936,0.07393203996798936,0.08081327586129972,0.08086058819993215,0.12638676247986766
0.2,0.2,0.3,0.9,0.2,0.16406812275435548,0.01717834357443286,0.0171885965334172,0.01922863742445326,0.02388324522462447,0.06297192601081059,0.06425184554637775,0.06707332977101566,0.07396858754781435,0.09034703689391377,0.11453065911350338,0.13510431136297413
0.0,1.0,0.3,1.0,0.1,0.7399251843568022,0.01922863742445371,0.01922863742445371,0.037668449639722594,0.037668449639722594,0.037668449639722594,0.03921544095466007,0.03921544095466007,0.03921544095466007,0.05559389030075995,0.05559389030075995,0.08279275441016652
0.3,0.2,0.3,0.9,0.4,0.11466141864867414,0.013395999505012692,0.017371952060216186,0.02466803508083818,0.02466803508083818,0.029351754921563677,0.05387349056385852,0.06056813925506579,0.06467574733961559,0.07157916305932129,0.12010434646198291,0.14521722376672078
0.3,0.7,0.3,0.9,0.3,0.8454306858838977,0.017178343574433312,0.017178343574433312,0.017178343574433312,0.0171885965334172,0.03732192384399892,0.04855774122336167,0.04855774122336167,0.04855774122336167,0.08397299500307408,0.0980868934691401,0.13611999765242772
