0.7,0.1,0.0,0.0
0.8,0.1,0.0,0.0
0.1,0.1,0.0,0.261663158042
0.6,0.1,0.0,0.273990459136
0.4,0.3,0.0,0.390480910148
0.5,0.4,0.0,0.390480910148
0.6,0.5,0.0,0.390480910148
0.7,0.5,0.0,0.390480910148
0.7,0.6,0.0,0.390480910148
0.8,0.7,0.0,0.390480910148
0.9,0.7,0.0,0.390480910148
1.0,0.7,0.0,0.390480910148
0.9,0.5,0.0,0.390480910148
0.7,0.2,0.0,0.390480910148
1.0,0.3,0.0,0.390480910148
0.5,0.3,0.0,0.390480910148
0.7,0.4,0.0,0.390480910148
0.8,0.5,0.0,0.390480910148
0.2,0.1,0.0,0.390480910148
0.7,0.3,0.0,0.390480910148
0.9,0.4,0.0,0.390480910148
0.7,0.5,0.1,0.47604926228
1.0,0.8,0.1,0.47604926228
0.9,0.8,0.0,0.558065468845
1.0,0.9,0.0,0.558065468845
0.7,0.8,0.1,0.632509577276
0.8,0.9,0.1,0.632509577276
0.8,0.8,0.1,0.632509577276
0.9,0.9,0.1,0.632509577276
0.7,0.7,0.1,0.632509577276
1.0,1.0,0.1,0.632509577276
0.9,0.2,0.1,0.675107101986
1.0,0.2,0.1,0.675107101986
1.0,0.3,0.1,0.675107101986
0.4,0.5,0.0,0.71452578384
0.5,0.6,0.0,0.71452578384
0.7,0.9,0.0,0.71452578384
0.6,0.7,0.0,0.71452578384
0.7,0.8,0.0,0.71452578384
0.8,0.9,0.0,0.71452578384
0.9,1.0,0.0,0.71452578384
0.5,0.1,0.0,0.758646968511
0.7,0.8,0.2,0.831567416981
0.4,0.4,0.1,0.831567416981
0.9,0.8,0.1,0.928911888078
1.0,0.9,0.1,0.928911888078
0.2,0.3,0.0,1.0
0.3,0.4,0.0,1.0
0.5,0.7,0.0,1.0
0.6,0.9,0.0,1.0
0.7,1.0,0.0,1.0
0.7,1.0,0.1,1.0
